0.0 2.3 2.2681255
0.005 2.2957129 2.3135757
0.01 2.2883058 2.2723918
0.015 2.2840298 2.2544591
0.02 2.281624 2.248094
0.025 2.2799878 2.247417
0.03 2.279324 2.2491276
0.035 2.2786398 2.2514153
0.04 2.2077743 2.1746116
0.045 2.0062588 1.9639534
0.05 1.7792035 1.7967391
0.055 1.6194027 1.6566697
0.06 1.4925515 1.5568403
0.065 1.4174898 1.4854965
0.07 1.3611392 1.4345256
0.075 1.3395241 1.4010385
0.08 1.3365397 1.3869339
0.085 1.3630894 1.3977089
0.09 1.4123216 1.4403099
0.095 1.4913363 1.5194365
0.1 1.5966493 1.6292542
0.105 1.7222414 1.7851286
0.11 1.8433847 1.9178989
0.115 1.9564414 2.0220847
0.12 2.0510263 2.1029763
0.125 2.1187215 2.1678185
0.13 2.1414772 2.1585965
0.135 2.1227495 2.1138089
0.14 2.074261 2.049612
0.145 2.005086 1.9737569
0.15 1.9216027 1.8900434
0.155 1.8238682 1.8002023
0.16 1.7157921 1.7051232
0.165 1.592972 1.605597
0.17 1.4597375 1.502699
0.175 1.3289585 1.4058727
0.18 1.2336532 1.3308959
0.185 1.1597476 1.2682523
0.19 1.1140819 1.2141317
0.195 1.0822866 1.1705033
0.2 1.0795772 1.1427705
0.205 1.0886081 1.1384934
0.21 1.1301082 1.1657127
0.215 1.1876392 1.2293723
0.22 1.2823295 1.3216512
0.225 1.3923277 1.4579254
0.23 1.518797 1.6018082
0.235 1.6396255 1.7351311
0.24 1.7682633 1.8540429
0.245 1.8731464 1.971375
0.25 1.9441334 2.0104957
0.255 1.9689292 2.00386
0.26 1.9595697 1.9674758
0.265 1.917282 1.9098333
0.27 1.8527244 1.837292
0.275 1.7689875 1.7540442
0.28 1.6676296 1.6627562
0.285 1.5532458 1.5654384
0.29 1.4203082 1.464007
0.295 1.2963395 1.3687859
0.3 1.196059 1.2949407
0.305 1.1292759 1.2326369
0.31 1.0726794 1.1783662
0.315 1.054315 1.1344464
0.32 1.0351201 1.1063743
0.325 1.0577227 1.1015282
0.33 1.0822326 1.1273868
0.335 1.1497498 1.1876838
0.34 1.2302552 1.2732598
0.345 1.3447011 1.394425
0.35 1.4585215 1.5270718
0.355 1.585219 1.654534
0.36 1.7073189 1.7733074
0.365 1.8212307 1.898538
0.37 1.8931651 1.9492798
0.375 1.9297652 1.9530666
0.38 1.923934 1.9260031
0.385 1.8922714 1.8755459
0.39 1.8306046 1.807849
0.395 1.7521694 1.7275498
0.4 1.6535013 1.6379286
0.405 1.5402231 1.5415698
0.41 1.4101541 1.4408531
0.415 1.2844828 1.3466206
0.42 1.1874408 1.2733514
0.425 1.1157801 1.2109108
0.43 1.0626003 1.1560473
0.435 1.0325827 1.1113086
0.44 1.0230672 1.0822482
0.445 1.0349228 1.0761575
0.45 1.0662493 1.10021
0.455 1.130895 1.1573646
0.46 1.2145269 1.2376531
0.465 1.3300645 1.3458145
0.47 1.4444571 1.467544
0.475 1.5763322 1.5875294
0.48 1.6988721 1.7032906
0.485 1.8299266 1.810858
0.49 1.9399079 1.9073547
0.495 2.0458051 1.9915341
0.5 2.1177364 2.0631187
